PERMNO,date,RET
12558,2014-04-08,0.025124
12558,2014-04-09,-0.003933
12558,2014-04-10,-0.00729
12558,2014-04-11,-0.011934
12558,2014-04-14,0.004645
12558,2014-04-15,0.01418
12558,2014-04-16,0.012462
12558,2014-04-17,0.01381
12558,2014-04-21,-0.010956
12558,2014-04-22,0.001497
12558,2014-04-23,0.004783
12558,2014-04-24,0.002083
12558,2014-04-25,-0.02019
12558,2014-04-28,-0.006061
12558,2014-04-29,0.019765
12558,2014-04-30,-0.010903
12558,2014-05-01,-0.001837
12558,2014-05-02,0.003681
12558,2014-05-05,0.000611
12558,2014-05-06,-0.005803
12558,2014-05-07,0.007066
12558,2014-05-08,-0.007932
12558,2014-05-09,-0.011378
12558,2014-05-12,0.007154
12558,2014-05-13,0.001853
12558,2014-05-14,0.022503
12558,2014-05-15,0.008441
12558,2014-05-16,0
12558,2014-05-19,-0.003886
12558,2014-05-20,-0.002101
12558,2014-05-21,0.005714
12558,2014-05-22,0.009868
12558,2014-05-23,-0.002665
12558,2014-05-27,-0.002375
12558,2014-05-28,-0.000298
12558,2014-05-29,0.000298
12558,2014-05-30,-0.00625
12558,2014-06-02,0.009883
12558,2014-06-03,0.002966
12558,2014-06-04,0.006801
12558,2014-06-05,0.01674
12558,2014-06-06,0.013287
12558,2014-06-09,-0.00057
12558,2014-06-10,0.000285
12558,2014-06-11,-0.004847
12558,2014-06-12,0.000286
12558,2014-06-13,0.008021
12558,2014-06-16,0.005399
12558,2014-06-17,-0.011588
12558,2014-06-18,0.00286
12558,2014-06-19,0.00941
12558,2014-06-20,0.017797
12558,2014-06-23,-0.000555
12558,2014-06-24,0.002777
12558,2014-06-25,-0.003877
12558,2014-06-26,0.000834
12558,2014-06-27,0.001111
12558,2014-06-30,0.006104
12558,2014-07-01,-0.005791
12558,2014-07-02,-0.008322
12558,2014-07-03,-0.002797
12558,2014-07-07,-0.001122
12558,2014-07-08,-0.002247
12558,2014-07-09,0.007318
12558,2014-07-10,-0.003074
12558,2014-07-11,-0.001401
12558,2014-07-14,0.009543
12558,2014-07-15,0.00556
12558,2014-07-16,0.020459
12558,2014-07-17,-0.002709
12558,2014-07-18,0.020103
12558,2014-07-21,0.001598
12558,2014-07-22,0.001064
12558,2014-07-23,0.001328
12558,2014-07-24,0.004775
12558,2014-07-25,0.000528
12558,2014-07-28,-0.002902
12558,2014-07-29,-0.005028
12558,2014-07-30,0.003497
12558,2014-07-31,-0.035389
12558,2014-08-01,-0.013619
12558,2014-08-04,0.021414
12558,2014-08-05,-0.019586
12558,2014-08-06,0.000563
12558,2014-08-07,-0.005343
12558,2014-08-08,0.021204
12558,2014-08-11,0.089978
12558,2014-08-12,-0.016256
12558,2014-08-13,0.001033
12558,2014-08-14,0.02863
12558,2014-08-15,0.038867
12558,2014-08-18,-0.007
12558,2014-08-19,0.006806
12558,2014-08-20,0.004346
12558,2014-08-21,-0.008413
12558,2014-08-22,-0.010667
12558,2014-08-25,-0.006861
12558,2014-08-26,-0.011596
12558,2014-08-27,-0.003245
12558,2014-08-28,-0.004007
12558,2014-08-29,0.012321
12558,2014-09-02,-0.009935
12558,2014-09-03,-0.007275
12558,2014-09-04,-0.013141
12558,2014-09-05,0.006658
12558,2014-09-08,-0.016535
12558,2014-09-09,-0.009312
12558,2014-09-10,0.00235
12558,2014-09-11,-0.001042
12558,2014-09-12,-0.015385
12558,2014-09-15,-0.001324
12558,2014-09-16,0.01432
12558,2014-09-17,-0.003137
12558,2014-09-18,-0.003409
12558,2014-09-19,-0.000789
12558,2014-09-22,-0.012378
12558,2014-09-23,0.018933
12558,2014-09-24,0.007066
12558,2014-09-25,-0.01975
12558,2014-09-26,0.017762
12558,2014-09-29,0.003647
12558,2014-09-30,-0.004931
12558,2014-10-01,-0.003652
12558,2014-10-02,0.031152
12558,2014-10-03,-0.013455
12558,2014-10-06,-0.003603
12558,2014-10-07,-0.012138
12558,2014-10-08,0.000261
12558,2014-10-09,-0.040774
12558,2014-10-10,-0.006267
12558,2014-10-13,-0.026597
12558,2014-10-14,-0.028169
12558,2014-10-15,0.022899
12558,2014-10-16,0.043355
12558,2014-10-17,-0.000272
12558,2014-10-20,0.020647
12558,2014-10-21,0.019697
12558,2014-10-22,-0.01018
12558,2014-10-23,0.020042
12558,2014-10-24,0.009049
12558,2014-10-27,-0.002562
12558,2014-10-28,0.006165
12558,2014-10-29,-0.010212
12558,2014-10-30,0.005479
12558,2014-10-31,0.004152
12558,2014-11-03,-0.005168
12558,2014-11-04,-0.027013
12558,2014-11-05,0.017085
12558,2014-11-06,0.011286
12558,2014-11-07,0.00571
12558,2014-11-10,-0.006452
12558,2014-11-11,0.001039
12558,2014-11-12,-0.00026
12558,2014-11-13,-0.003893
12558,2014-11-14,0.025795
12558,2014-11-17,0.022352
12558,2014-11-18,0.003975
12558,2014-11-19,0.013116
12558,2014-11-20,-0.024915
12558,2014-11-21,-0.004258
12558,2014-11-24,0.026164
12558,2014-11-25,-0.000981
12558,2014-11-26,0.038528
12558,2014-11-28,-0.022921
12558,2014-12-01,-0.009915
12558,2014-12-02,0.01661
12558,2014-12-03,0.005046
12558,2014-12-04,-0.008845
12558,2014-12-05,-0.008201
12558,2014-12-08,-0.031128
12558,2014-12-09,0.020331
12558,2014-12-10,-0.029766
12558,2014-12-11,0.011156
12558,2014-12-12,-0.017803
12558,2014-12-15,-0.022721
12558,2014-12-16,-0.005486
12558,2014-12-17,0.047807
12558,2014-12-18,0.016796
12558,2014-12-19,0.026381
12558,2014-12-22,-0.001922
12558,2014-12-23,0.008664
12558,2014-12-24,0.002386
12558,2014-12-26,0.016425
12558,2014-12-29,0.00726
12558,2014-12-30,-0.011858
12558,2014-12-31,-0.004471
12558,2015-01-02,0.011818
12558,2015-01-05,-0.027096
12558,2015-01-06,-0.019688
12558,2015-01-07,0.013225
12558,2015-01-08,0.023447
12558,2015-01-09,-0.012518
12558,2015-01-12,-0.004784
12558,2015-01-13,-0.017304
12558,2015-01-14,0.00807
12558,2015-01-15,-0.010917
12558,2015-01-16,0.018641
12558,2015-01-20,0.006983
12558,2015-01-21,0.004304
12558,2015-01-22,0.001905
12558,2015-01-23,0.004515
12558,2015-01-26,0
12558,2015-01-27,0.003785
12558,2015-01-28,-0.025218
12558,2015-01-29,-0.004836
12558,2015-01-30,0.008352
12558,2015-02-02,0.013885
12558,2015-02-03,-0.003364
12558,2015-02-04,-0.016393
12558,2015-02-05,0.016912
12558,2015-02-06,-0.001928
12558,2015-02-09,-0.005071
12558,2015-02-10,0.008495
12558,2015-02-11,-0.008183
12558,2015-02-12,0.013346
12558,2015-02-13,0.005029
12558,2015-02-17,0.003097
12558,2015-02-18,0.0019
12558,2015-02-19,-0.00403
12558,2015-02-20,-0.003333
12558,2015-02-23,0.003821
12558,2015-02-24,0.003331
12558,2015-02-25,-0.001423
12558,2015-02-26,-0.021135
12558,2015-02-27,-0.005095
12558,2015-03-02,-0.004389
12558,2015-03-03,0.006368
12558,2015-03-04,-0.001217
12558,2015-03-05,-0.004873
12558,2015-03-06,-0.010529
12558,2015-03-09,-0.007919
12558,2015-03-10,0
12558,2015-03-11,-0.006984
12558,2015-03-12,-0.001005
12558,2015-03-13,0.003772
12558,2015-03-16,0.017535
12558,2015-03-17,0.00517
12558,2015-03-18,0.017879
12558,2015-03-19,-0.000722
12558,2015-03-20,0.014207
12558,2015-03-23,0.000712
12558,2015-03-24,-0.022064
12558,2015-03-25,-0.002183
12558,2015-03-26,0.003647
12558,2015-03-27,-0.000242
12558,2015-03-30,0.019385
12558,2015-03-31,-0.000238
12558,2015-04-01,-0.003329
12558,2015-04-02,-0.004771
12558,2015-04-06,0.005992
12558,2015-04-07,0.000477
12558,2015-04-08,0.001429
12558,2015-04-09,0.006897
12558,2015-04-10,0.013935
12558,2015-04-13,0.001165
12558,2015-04-14,0.000698
12558,2015-04-15,0.009765
12558,2015-04-16,0.005756
12558,2015-04-17,0.005037
12558,2015-04-20,-0.004328
12558,2015-04-21,-0.002288
12558,2015-04-22,0.010548
12558,2015-04-23,0.011346
12558,2015-04-24,-0.00516
12558,2015-04-27,-0.005187
12558,2015-04-28,-0.009748
12558,2015-04-29,-0.003009
12558,2015-04-30,-0.002786
12558,2015-05-01,0.004191
12558,2015-05-04,-0.006956
12558,2015-05-05,-0.004203
12558,2015-05-06,0.000469
12558,2015-05-07,-0.000234
12558,2015-05-08,0.008673
12558,2015-05-11,-0.009063
12558,2015-05-12,0.001407
12558,2015-05-13,-0.012646
12558,2015-05-14,-0.000474
12558,2015-05-15,0.011391
12558,2015-05-18,0.004927
12558,2015-05-19,0.0007
12558,2015-05-20,-0.0063
12558,2015-05-21,0.001644
12558,2015-05-22,0.000703
12558,2015-05-26,-0.014055
12558,2015-05-27,-0.002376
12558,2015-05-28,-0.008812
12558,2015-05-29,-0.003123
12558,2015-06-01,-0.00482
12558,2015-06-02,0
12558,2015-06-03,-0.010172
12558,2015-06-04,-0.01884
12558,2015-06-05,0.007481
12558,2015-06-08,-0.004951
12558,2015-06-09,0.000995
12558,2015-06-10,-0.000249
12558,2015-06-11,-0.011186
12558,2015-06-12,-0.021619
12558,2015-06-15,0.011305
12558,2015-06-16,0.003303
12558,2015-06-17,0.00076
12558,2015-06-18,0.01417
12558,2015-06-19,-0.013473
12558,2015-06-22,0.002782
12558,2015-06-23,-0.005549
12558,2015-06-24,0.000507
12558,2015-06-25,-0.011914
12558,2015-06-26,-0.000513
12558,2015-06-29,-0.0154
12558,2015-06-30,0.000782
12558,2015-07-01,-0.01068
12558,2015-07-02,0.001316
12558,2015-07-06,-0.013936
12558,2015-07-07,0.0064
12558,2015-07-08,-0.011659
12558,2015-07-09,0.005362
12558,2015-07-10,0.015733
12558,2015-07-13,0.002625
12558,2015-07-14,-0.004451
12558,2015-07-15,-0.011573
12558,2015-07-16,-0.00479
12558,2015-07-17,-0.013636
12558,2015-07-20,-0.015993
12558,2015-07-21,-0.012672
12558,2015-07-22,-0.013393
12558,2015-07-23,-0.011595
12558,2015-07-24,-0.002861
12558,2015-07-27,0.010617
12558,2015-07-28,0.009937
12558,2015-07-29,0.004498
12558,2015-07-30,-0.005959
12558,2015-07-31,-0.011133
12558,2015-08-03,-0.025693
12558,2015-08-04,-0.002667
12558,2015-08-05,-0.042187
12558,2015-08-06,0.013958
12558,2015-08-07,-0.016825
12558,2015-08-10,0.011201
12558,2015-08-11,0.012
12558,2015-08-12,0.029188
12558,2015-08-13,-0.020975
12558,2015-08-14,0.024744
12558,2015-08-17,0.011779
12558,2015-08-18,-0.012224
12558,2015-08-19,-0.010607
12558,2015-08-20,-0.026504
12558,2015-08-21,-0.027531
12558,2015-08-24,-0.047499
12558,2015-08-25,-0.011559
12558,2015-08-26,0.028734
12558,2015-08-27,0.039298
12558,2015-08-28,0.019688
12558,2015-08-31,-0.006742
12558,2015-09-01,-0.031472
12558,2015-09-02,-0.002549
12558,2015-09-03,-0.007346
12558,2015-09-04,-0.009974
12558,2015-09-08,0.0104
12558,2015-09-09,-0.014474
12558,2015-09-10,-0.004569
12558,2015-09-11,-0.013115
12558,2015-09-14,-0.007973
12558,2015-09-15,0.011052
12558,2015-09-16,0.016562
12558,2015-09-17,0.004562
12558,2015-09-18,-0.014596
12558,2015-09-21,0.009546
12558,2015-09-22,-0.018259
12558,2015-09-23,-0.034872
12558,2015-09-24,0.009635
12558,2015-09-25,0.002727
12558,2015-09-28,-0.063562
12558,2015-09-29,-0.050454
12558,2015-09-30,0.058104
12558,2015-10-01,0.016257
12558,2015-10-02,0.053324
12558,2015-10-05,0.044549
12558,2015-10-06,0.026817
12558,2015-10-07,0.011328
12558,2015-10-08,0.016802
12558,2015-10-09,-0.010098
12558,2015-10-12,-0.001855
12558,2015-10-13,-0.025085
12558,2015-10-14,0.007942
12558,2015-10-15,0.015758
12558,2015-10-16,-0.000621
12558,2015-10-19,-0.015213
12558,2015-10-20,0.00662
12558,2015-10-21,-0.015972
12558,2015-10-22,-0.053151
12558,2015-10-23,-0.017479
12558,2015-10-26,-0.057133
12558,2015-10-27,-0.01016
12558,2015-10-28,0.016862
12558,2015-10-29,-0.001081
12558,2015-10-30,0.005515
12558,2015-11-02,-0.026691
12558,2015-11-03,0.033433
12558,2015-11-04,-0.025445
12558,2015-11-05,-0.03357
12558,2015-11-06,0.005789
12558,2015-11-09,-0.019186
12558,2015-11-10,-0.004304
12558,2015-11-11,-0.041257
12558,2015-11-12,-0.038525
12558,2015-11-13,-0.004689
12558,2015-11-16,0.029122
12558,2015-11-17,-0.027882
12558,2015-11-18,0.04024
12558,2015-11-19,-0.026337
12558,2015-11-20,-0.011412
12558,2015-11-23,0.011971
12558,2015-11-24,0.031263
12558,2015-11-25,-0.0127
12558,2015-11-27,-0.009544
12558,2015-11-30,-0.012568
12558,2015-12-01,-0.048791
12558,2015-12-02,-0.078501
12558,2015-12-03,-0.067764
12558,2015-12-04,-0.126687
12558,2015-12-07,-0.023781
12558,2015-12-08,-0.042631
12558,2015-12-09,0.069338
12558,2015-12-10,0.011898
12558,2015-12-11,-0.020576
12558,2015-12-14,-0.039616
12558,2015-12-15,-0.01
12558,2015-12-16,0.006313
12558,2015-12-17,-0.035759
12558,2015-12-18,-0.014964
12558,2015-12-21,0
12558,2015-12-22,0.011889
12558,2015-12-23,0.071149
12558,2015-12-24,-0.02011
12558,2015-12-28,-0.050995
12558,2015-12-29,-0.010485
12558,2015-12-30,-0.037086
12558,2015-12-31,0.026135
12558,2016-01-04,0.023458
12558,2016-01-05,0.020301
12558,2016-01-06,-0.05199
12558,2016-01-07,-0.035207
12558,2016-01-08,0.036491
12558,2016-01-11,-0.0413
12558,2016-01-12,-0.039548
12558,2016-01-13,-0.047794
12558,2016-01-14,0.079537
12558,2016-01-15,-0.0701
12558,2016-01-19,-0.034615
12558,2016-01-20,-0.043028
12558,2016-01-21,0.155704
12558,2016-01-22,0.105187
12558,2016-01-25,-0.074967
12558,2016-01-26,0.054968
12558,2016-01-27,-0.0501
12558,2016-01-28,0.084037
12558,2016-01-29,0.075867
12558,2016-02-01,-0.076596
12558,2016-02-02,-0.03555
12558,2016-02-03,0.065529
12558,2016-02-04,0.003203
12558,2016-02-05,0
12558,2016-02-08,-0.047254
12558,2016-02-09,-0.020778
12558,2016-02-10,-0.000684
12558,2016-02-11,-0.043836
12558,2016-02-12,0.071633
12558,2016-02-16,0.044118
12558,2016-02-17,0.099872
12558,2016-02-18,0.041327
12558,2016-02-19,-0.029066
12558,2016-02-22,0.030512
12558,2016-02-23,-0.026816
12558,2016-02-24,0.016647
12558,2016-02-25,0.002259
12558,2016-02-26,0.000563
12558,2016-02-29,0.018581
12558,2016-03-01,0.001106
12558,2016-03-02,0.028161
12558,2016-03-03,0.015038
12558,2016-03-04,-0.020106
12558,2016-03-07,0.014579
12558,2016-03-08,-0.052688
12558,2016-03-09,0.010674
12558,2016-03-10,-0.015564
12558,2016-03-11,0.051384
12558,2016-03-14,0.006445
12558,2016-03-15,-0.035752
12558,2016-03-16,0.045379
12558,2016-03-17,-0.002647
12558,2016-03-18,-0.005839
12558,2016-03-21,-0.019754
12558,2016-03-22,0.007625
12558,2016-03-23,-0.040541
12558,2016-03-24,0.019155
12558,2016-03-28,-0.015478
12558,2016-03-29,-0.008984
12558,2016-03-30,0.011898
12558,2016-03-31,0
12558,2016-04-01,-0.030795
12558,2016-04-04,-0.006932
12558,2016-04-05,-0.010471
12558,2016-04-06,0.034685
12558,2016-04-07,-0.003977
12558,2016-04-08,0.023388
12558,2016-04-11,-0.008361
12558,2016-04-12,0.054525
12558,2016-04-13,-0.010661
12558,2016-04-14,-0.003233
12558,2016-04-15,-0.018378
12558,2016-04-18,0.018722
12558,2016-04-19,0.035676
12558,2016-04-20,-0.008351
12558,2016-04-21,-0.044211
12558,2016-04-22,-0.002203
12558,2016-04-25,-0.034768
12558,2016-04-26,0.023442
12558,2016-04-27,0.021788
12558,2016-04-28,-0.027611
12558,2016-04-29,0.005663
12558,2016-05-02,-0.009572
12558,2016-05-03,-0.018761
12558,2016-05-04,-0.006373
12558,2016-05-05,-0.000583
12558,2016-05-06,-0.016919
12558,2016-05-09,0.009496
12558,2016-05-10,0.009994
12558,2016-05-11,-0.006985
12558,2016-05-12,-0.001758
12558,2016-05-13,0.005872
12558,2016-05-16,0.005254
12558,2016-05-17,0.026132
12558,2016-05-18,-0.035654
12558,2016-05-19,0.012911
12558,2016-05-20,0.028389
12558,2016-05-23,-0.018028
12558,2016-05-24,-0.006311
12558,2016-05-25,0.030023
12558,2016-05-26,0.004484
12558,2016-05-27,-0.003906
12558,2016-05-31,0.012885
12558,2016-06-01,-0.006637
12558,2016-06-02,0
12558,2016-06-03,0.00167
12558,2016-06-06,0.03224
12558,2016-06-07,-0.005924
12558,2016-06-08,-0.018418
12558,2016-06-09,-0.002208
12558,2016-06-10,-0.031527
12558,2016-06-13,-0.007424
12558,2016-06-14,0.006329
12558,2016-06-15,0.009148
12558,2016-06-16,-0.002833
12558,2016-06-17,0.025
12558,2016-06-20,0.003326
12558,2016-06-21,0.038122
12558,2016-06-22,-0.014902
12558,2016-06-23,0.02107
12558,2016-06-24,-0.048148
12558,2016-06-27,-0.032796
12558,2016-06-28,0.017816
12558,2016-06-29,0.046302
12558,2016-06-30,0.010254
12558,2016-07-01,-0.001068
12558,2016-07-05,-0.021925
12558,2016-07-06,0
12558,2016-07-07,0.006014
12558,2016-07-08,0.007609
12558,2016-07-11,0.036677
12558,2016-07-12,0.030697
12558,2016-07-13,0.020192
12558,2016-07-14,0.034142
12558,2016-07-15,0.00622
12558,2016-07-18,0.034712
12558,2016-07-19,0.008272
12558,2016-07-20,0.006837
12558,2016-07-21,-0.051607
12558,2016-07-22,0.012888
12558,2016-07-25,-0.016965
12558,2016-07-26,-0.006232
12558,2016-07-27,-0.023155
12558,2016-07-28,0.004691
12558,2016-07-29,0.00544
12558,2016-08-01,-0.037875
12558,2016-08-02,0.011759
12558,2016-08-03,0.01718
12558,2016-08-04,-0.000497
12558,2016-08-05,0.011928
12558,2016-08-08,0.020629
12558,2016-08-09,-0.015881
12558,2016-08-10,0.000489
12558,2016-08-11,0.020528
12558,2016-08-12,0.0091
12558,2016-08-15,0.010916
12558,2016-08-16,0.022535
12558,2016-08-17,-0.001377
12558,2016-08-18,0.044138
12558,2016-08-19,-0.018934
12558,2016-08-22,-0.016158
12558,2016-08-23,0.007755
12558,2016-08-24,-0.012675
12558,2016-08-25,-0.013755
12558,2016-08-26,-0.00186
12558,2016-08-29,0.013973
12558,2016-08-30,0.006431
12558,2016-08-31,-0.002738
12558,2016-09-01,-0.010984
12558,2016-09-02,0.014345
12558,2016-09-06,0.021898
12558,2016-09-07,0.013393
12558,2016-09-08,-0.000441
12558,2016-09-09,-0.025121
12558,2016-09-12,0.012658
12558,2016-09-13,-0.024107
12558,2016-09-14,-0.014181
12558,2016-09-15,0.000464
12558,2016-09-16,-0.004174
12558,2016-09-19,0.020028
12558,2016-09-20,-0.000913
12558,2016-09-21,0.011883
12558,2016-09-22,-0.001355
12558,2016-09-23,-0.007689
12558,2016-09-26,-0.007293
12558,2016-09-27,0.002296
12558,2016-09-28,0.041686
12558,2016-09-29,0.00088
12558,2016-09-30,0.016257
12558,2016-10-03,-0.005188
12558,2016-10-04,-0.032595
12558,2016-10-05,0.005391
12558,2016-10-06,-0.012958
12558,2016-10-07,-0.01856
12558,2016-10-10,-0.011993
12558,2016-10-11,-0.028011
12558,2016-10-12,-0.003362
12558,2016-10-13,-0.009639
12558,2016-10-14,-0.009246
12558,2016-10-17,-0.00835
12558,2016-10-18,-0.000495
12558,2016-10-19,0.026264
12558,2016-10-20,0.023177
12558,2016-10-21,-0.003775
12558,2016-10-24,0.024159
12558,2016-10-25,-0.013876
12558,2016-10-26,0.007974
12558,2016-10-27,-0.024197
12558,2016-10-28,-0.01979
12558,2016-10-31,0
12558,2016-11-01,-0.011258
12558,2016-11-02,-0.024258
12558,2016-11-03,0.011162
12558,2016-11-04,-0.003011
12558,2016-11-07,0.015098
12558,2016-11-08,0.011899
12558,2016-11-09,0.044586
12558,2016-11-10,0.00985
12558,2016-11-11,-0.040873
12558,2016-11-14,0.015496
12558,2016-11-15,0.041011
12558,2016-11-16,-0.024737
12558,2016-11-17,0.004227
12558,2016-11-18,0.013564
12558,2016-11-21,0.016613
12558,2016-11-22,-0.006355
12558,2016-11-23,-0.004111
12558,2016-11-25,0.000459
12558,2016-11-28,-0.017423
12558,2016-11-29,-0.0014
12558,2016-11-30,0.037383
12558,2016-12-01,-0.031982
12558,2016-12-02,-0.006049
12558,2016-12-05,0.004682
12558,2016-12-06,-0.015843
12558,2016-12-07,0.008049
12558,2016-12-08,-0.004227
12558,2016-12-09,-0.005189
12558,2016-12-12,0.009009
12558,2016-12-13,0.00282
12558,2016-12-14,-0.024367
12558,2016-12-15,0.009606
12558,2016-12-16,0.015224
12558,2016-12-19,-0.015464
12558,2016-12-20,-0.011423
12558,2016-12-21,0.019259
12558,2016-12-22,-0.008503
12558,2016-12-23,0.00667
12558,2016-12-27,0.000473
12558,2016-12-28,-0.019395
12558,2016-12-29,0.001447
12558,2016-12-30,-0.002409
12558,2017-01-03,0.043457
12558,2017-01-04,0.00509
12558,2017-01-05,-0.001381
12558,2017-01-06,0.005532
12558,2017-01-09,-0.007795
12558,2017-01-10,-0.003235
12558,2017-01-11,0.017153
12558,2017-01-12,0.011395
12558,2017-01-13,0.010365
12558,2017-01-17,0.005798
12558,2017-01-18,-0.004878
12558,2017-01-19,0.001337
12558,2017-01-20,0.00089
12558,2017-01-23,-0.015562
12558,2017-01-24,0.02168
12558,2017-01-25,-0.000884
12558,2017-01-26,-0.007965
12558,2017-01-27,-0.001784
12558,2017-01-30,-0.012288
12558,2017-01-31,0.016379
12558,2017-02-01,-0.004924
12558,2017-02-02,0.018893
12558,2017-02-03,0.012804
12558,2017-02-06,-0.01918
12558,2017-02-07,-0.016889
12558,2017-02-08,0.01311
12558,2017-02-09,-0.001339
12558,2017-02-10,0.004468
12558,2017-02-13,0.003114
12558,2017-02-14,-0.000443
12558,2017-02-15,-0.011979
12558,2017-02-16,-0.021554
12558,2017-02-17,-0.000918
12558,2017-02-21,0.010106
12558,2017-02-22,-0.021828
12558,2017-02-23,0.001395
12558,2017-02-24,-0.013928
12558,2017-02-27,0.007533
12558,2017-02-28,-0.004206
12558,2017-03-01,0.021586
12558,2017-03-02,0.003675
12558,2017-03-03,-0.004577
12558,2017-03-06,0.00046
12558,2017-03-07,-0.005974
12558,2017-03-08,-0.015719
12558,2017-03-09,-0.000939
12558,2017-03-10,0.010813
12558,2017-03-13,0.000465
12558,2017-03-14,-0.02185
12558,2017-03-15,0.029468
12558,2017-03-16,-0.004617
12558,2017-03-17,-0.012987
12558,2017-03-20,-0.004229
12558,2017-03-21,-0.011798
12558,2017-03-22,0.00191
12558,2017-03-23,0.008103
12558,2017-03-24,0
12558,2017-03-27,-0.005674
12558,2017-03-28,0.018545
12558,2017-03-29,-0.000467
12558,2017-03-30,0.000934
12558,2017-03-31,0.014466
12558,2017-04-03,-0.0069
12558,2017-04-04,0.002316
12558,2017-04-05,-0.007856
12558,2017-04-06,0.013041
12558,2017-04-07,-0.008736
12558,2017-04-10,0.008813
12558,2017-04-11,-0.006437
12558,2017-04-12,0.002314
12558,2017-04-13,-0.012465
12558,2017-04-17,-0.000935
12558,2017-04-18,-0.009827
12558,2017-04-19,-0.008507
12558,2017-04-20,-0.012393
12558,2017-04-21,-0.021718
12558,2017-04-24,0.01776
12558,2017-04-25,0.013088
12558,2017-04-26,0.000957
12558,2017-04-27,-0.008365
12558,2017-04-28,0.000485
12558,2017-05-01,-0.004362
12558,2017-05-02,-0.004382
12558,2017-05-03,-0.008313
12558,2017-05-04,-0.025641
12558,2017-05-05,0.021761
12558,2017-05-08,-0.001981
12558,2017-05-09,-0.012407
12558,2017-05-10,0.014573
12558,2017-05-11,-0.003962
12558,2017-05-12,-0.009945
12558,2017-05-15,-0.000502
12558,2017-05-16,-0.005025
12558,2017-05-17,-0.015151
12558,2017-05-18,-0.002564
12558,2017-05-19,0.003599
12558,2017-05-22,-0.000512
12558,2017-05-23,0.000513
12558,2017-05-24,-0.007684
12558,2017-05-25,0.002581
12558,2017-05-26,-0.008754
12558,2017-05-30,-0.043117
12558,2017-05-31,0.018458
12558,2017-06-01,0.01226
12558,2017-06-02,-0.002106
12558,2017-06-05,0.000528
12558,2017-06-06,-0.008439
12558,2017-06-07,-0.006383
12558,2017-06-08,0.004283
12558,2017-06-09,0.017058
12558,2017-06-12,0.002621
12558,2017-06-13,0.005227
12558,2017-06-14,-0.014041
12558,2017-06-15,-0.007911
12558,2017-06-16,0.020202
12558,2017-06-19,-0.006774
12558,2017-06-20,-0.028332
12558,2017-06-21,-0.00054
12558,2017-06-22,0.003782
12558,2017-06-23,0.011303
12558,2017-06-26,0.00479
12558,2017-06-27,0.001589
12558,2017-06-28,0.005817
12558,2017-06-29,0.001052
12558,2017-06-30,0.006302
12558,2017-07-03,0.018789
12558,2017-07-05,-0.010758
12558,2017-07-06,-0.009322
12558,2017-07-07,0.002091
12558,2017-07-10,-0.004695
12558,2017-07-11,0.007337
12558,2017-07-12,0.009886
12558,2017-07-13,-0.004122
12558,2017-07-14,0.010864
12558,2017-07-17,0.000512
12558,2017-07-18,-0.002558
12558,2017-07-19,0.008718
12558,2017-07-20,0.045247
12558,2017-07-21,0.006323
12558,2017-07-24,-0.0174
12558,2017-07-25,-0.003935
12558,2017-07-26,0.004444
12558,2017-07-27,0.012537
12558,2017-07-28,-0.00342
12558,2017-07-31,0.001471
12558,2017-08-01,-0.003916
12558,2017-08-02,-0.000983
12558,2017-08-03,-0.004919
12558,2017-08-04,-0.001483
12558,2017-08-07,-0.002475
12558,2017-08-08,-0.019851
12558,2017-08-09,0
12558,2017-08-10,-0.018228
12558,2017-08-11,-0.016503
12558,2017-08-14,-0.002097
12558,2017-08-15,-0.009459
12558,2017-08-16,-0.007427
12558,2017-08-17,-0.016569
12558,2017-08-18,0.008152
12558,2017-08-21,0
12558,2017-08-22,0.012938
12558,2017-08-23,0.011708
12558,2017-08-24,0.002104
12558,2017-08-25,0.006299
12558,2017-08-28,-0.008346
12558,2017-08-29,0.000526
12558,2017-08-30,0.002629
12558,2017-08-31,0.013634
12558,2017-09-01,0.001552
12558,2017-09-05,-0.000517
12558,2017-09-06,-0.001034
12558,2017-09-07,-0.009829
12558,2017-09-08,0
12558,2017-09-11,0.015674
12558,2017-09-12,-0.004115
12558,2017-09-13,0.004132
12558,2017-09-14,-0.005144
12558,2017-09-15,0.001034
12558,2017-09-18,0.00155
12558,2017-09-19,0.008767
12558,2017-09-20,0.010736
12558,2017-09-21,-0.022762
12558,2017-09-22,-0.002588
12558,2017-09-25,0.021796
12558,2017-09-26,-0.008634
12558,2017-09-27,-0.009734
12558,2017-09-28,-0.001035
12558,2017-09-29,-0.006732
12558,2017-10-02,-0.004171
12558,2017-10-03,-0.013089
12558,2017-10-04,-0.001592
12558,2017-10-05,0.014878
12558,2017-10-06,-0.004188
12558,2017-10-09,0.000526
12558,2017-10-10,-0.004204
12558,2017-10-11,0.005277
12558,2017-10-12,-0.008924
12558,2017-10-13,-0.006356
12558,2017-10-16,0.002665
12558,2017-10-17,-0.006911
12558,2017-10-18,-0.005353
12558,2017-10-19,0.003767
12558,2017-10-20,-0.012332
12558,2017-10-23,-0.016287
12558,2017-10-24,0.008278
12558,2017-10-25,-0.016968
12558,2017-10-26,0.002227
12558,2017-10-27,0.001667
12558,2017-10-30,0.010815
12558,2017-10-31,0.000552
12558,2017-11-01,0.001104
12558,2017-11-02,-0.018202
12558,2017-11-03,-0.003371
12558,2017-11-06,0.019166
