gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,curcdq,datacqtr,datafqtr,atq,cshoq,dlttq,lctq,costat,prccq
4640,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,142264,705.474,14039,,A,27.98
4640,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,142193,693.805,14904,,A,30.34
4674,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,122447,1342.586,3208,,A,9.45
4674,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,121855,1330.622,3602,,A,10.36
4674,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,124789,1304.387,7364,,A,9.01
4674,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,126050,1297.331,8349,,A,9.6
4674,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,125539,1274.813,7851,,A,7.85
4674,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,126212,1259.015,8968,,A,8.51
4674,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,125177,1236.341,6054,,A,9.87
4674,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,125968,1214.581,7763,,A,14.36
4674,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,124545,1205.119,6010,,A,14.53
4674,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,124643,1199.267,6765,,A,14.64
4674,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,123271,1164.881,6102,,A,15.23
4674,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,124294,1134.068,8132,,A,17.28
4678,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,25118.12,165.453,829.253,,I,19.06
4678,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,25297.014,165.773,863.467,,I,20.83
4678,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,25246.917,165.759,890.246,,I,17.67
4678,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,25524.604,165.758,1085.821,,I,18.65
4678,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,26062.649,165.72,898.245,,I,21.05
4678,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,26150.587,166.169,994.836,,I,20.27
4699,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,98377.783,132.91,10509.143,,A,127
4699,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,97080.076,133.099,10175.912,,A,124.93
4699,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,97797.062,133.275,10174.289,,A,121.95
4699,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,122787.884,159.564,10653.858,,A,121.18
4699,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,124625.632,159.123,10341.035,,A,111
4699,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,123820.584,157.884,10328.751,,A,118.23
4699,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,126841.028,154.953,10211.16,,A,116.1
4699,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,123449.206,156.181,9493.835,,A,156.43
4699,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,123223.251,153.752,8087.619,,A,154.73
4699,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,120896.567,152.511,7649.58,,A,161.95
4699,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,120401.804,151.264,8577.645,,A,161.04
4699,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,118593.487,150.084,8141.43,,A,170.99
4723,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,410233,1780.005,35104,,A,43.67
4723,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,419075,1766.926,34141,,A,43.4
4723,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,415943,1753.595,32504,,A,41.01
4723,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,421853,1745.191,32078,,A,42.67
4723,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,428638,1732.006,34872,,A,40.59
4723,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,438463,1718.75,36941,,A,40.33
4723,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,454134,1704.829,37978,,A,42.89
4723,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,445964,1696.912,33323,,A,51.37
4723,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,449522,1691.774,35948,,A,51.5
4723,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,463844,1678.937,37814,,A,51.92
4723,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,459227,1666.767,34515,,A,53.59
4723,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,462040,1655.646,32259,,A,53.58
4839,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,212374,3975.356,84073,,A,16.14
4839,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,216045,3967.838,84187,,A,15.01
4839,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,219431,3968.63,86987,,A,13.57
4839,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,224925,3969.513,89856,,A,14.09
4839,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,237288,3972.835,93254,,A,13.5
4839,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,239678,3973.241,95053,89408,A,12.57
4839,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,234963,3973.715,89951,89188,A,12.07
4839,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,237951,3974.297,93301,90281,A,12.13
4839,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,244094,3981.986,96720,91304,A,11.64
4839,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,247469,3971.755,95236,94299,A,11.19
4839,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,251273,3972.302,97938,94352,A,11.97
4839,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,257808,3973.352,102666,94600,A,12.49
5047,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,617631,10075.929,275772,,A,24.81
5047,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,610926,10096.429,245242,,A,26.57
5047,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,581310,10109.239,242958,,A,25.22
5047,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,492692,9379.288,147466,,A,31.15
5047,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,462193,9195.657,133517,,A,31.79
5047,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,401461,8961.233,123315,,A,31.48
5047,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,387694,8846.39,116019,,A,29.62
5047,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,365183,8742.614,105177,,A,31.6
5047,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,351643,8683.963,99822,,A,29.8
5047,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,355473,8657.946,103830,,A,27.01
5047,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,378038,8672.085,108043,,A,24.18
5047,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,377945,8680.571,109934,,A,17.45
5071,2015-02-28,2014,3,INDL,C,D,STD,USD,2015Q1,2014Q3,23383.1,596,6642.6,6702.5,A,53.79
5071,2015-05-31,2014,4,INDL,C,D,STD,USD,2015Q2,2014Q4,21964.5,598.7,7607.7,4890.1,A,56.15
5071,2015-08-31,2015,1,INDL,C,D,STD,USD,2015Q3,2015Q1,22322.9,599.2,7609.7,5299.9,A,56.76
5071,2015-11-30,2015,2,INDL,C,D,STD,USD,2015Q4,2015Q2,21588.7,593.3,7416.6,4969.4,A,57.76
5071,2016-02-29,2015,3,INDL,C,D,STD,USD,2016Q1,2015Q3,21631.6,593.6,7024.4,5253.7,A,58.85
5071,2016-05-31,2015,4,INDL,C,D,STD,USD,2016Q2,2015Q4,21712.3,596.8,7057.7,5014.7,A,62.78
5071,2016-08-31,2016,1,INDL,C,D,STD,USD,2016Q3,2016Q1,21913.1,594.6,7078,5215.1,A,70.82
5071,2016-11-30,2016,2,INDL,C,D,STD,USD,2016Q4,2016Q2,21602.1,580.2,6542,6244.4,A,60.94
5071,2017-02-28,2016,3,INDL,C,D,STD,USD,2017Q1,2016Q3,21670.3,576.1,7176.4,5743.5,A,60.37
5071,2017-05-31,2016,4,INDL,C,D,STD,USD,2017Q2,2016Q4,21812.6,576.9,7642.9,5330.8,A,56.74
5071,2017-08-31,2017,1,INDL,C,D,STD,USD,2017Q3,2017Q1,22209.6,568.2,7822.7,5889.9,A,53.26
5071,2017-11-30,2017,2,INDL,C,D,STD,USD,2017Q4,2017Q2,22191.5,568.6,8228.3,5349.5,A,56.56
5072,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,153524,481.503,52342,,A,20.98
5072,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,156472,481.75,53847,,A,22.43
5072,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,156105,481.75,54048,,A,20.38
5072,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,158581,481.98,54978,,A,18.64
5072,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,156505,483.475,48176,,A,18.72
5072,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,157931,483.753,46181,,A,17.07
5072,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,157397,475.47,41752,,A,19.47
5072,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,163728,467,39575,,A,19.02
5072,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,162101,462.193,39684,,A,20.33
5072,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,164345,452.292,37401,,A,20.9
5072,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,164013,443.796,34652,,A,24.26
5072,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,167148,437.054,33245,,A,29.16
5073,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,179918,1600,33907,67342,A,37.5
5073,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,185812,1600,39114,69528,A,33.33
5073,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,189000,1600,40401,72739,A,30.02
5073,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,194520,1500,43549,71466,A,34.01
5073,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,203618,1500,49561,74987,A,31.43
5073,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,210449,1600,54090,76043,A,28.3
5073,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,217576,1500,53726,82535,A,31.77
5073,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,221690,1500,55600,85181,A,34.84
5073,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,230793,1500,57200,90904,A,35.36
5073,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,240300,1500,59081,94306,A,34.93
5073,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,229502,1400,67066,81849,A,40.38
5073,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,212482,1400,67254,76890,A,40.99
5180,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,86124.06,2415,22603.185,23442.21,A,46.15
5180,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,85111.379,2417,23112.4,21696.969,A,41.65
5180,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,80296.192,2418,22837.252,19272.9,A,38.45
5180,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,78811.472,2419.995,22596.77,19784.708,A,40.35
5180,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,78346.25,2429,22648.637,20016.914,A,40.55
5180,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,76309.673,2430.5,19992.772,23977.289,A,43.34
5180,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,76511.281,2433,20044.402,23605.306,A,43.13
5180,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,72888.23,2434,18087.276,23441.534,A,38.51
5180,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,74262.92,2443,18304.019,23515.651,A,42.16
5180,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,75673.784,2444,15930.57,37410.006,A,43.12
5180,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,78780.977,2433,19156.819,36772.408,A,40.6
5180,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,76277.855,2445.5,19297.766,35945.2,A,35.47
5606,2015-01-31,2015,1,INDL,C,D,STD,USD,2014Q4,2015Q1,100861,1822,15552,42529,A,36.13
5606,2015-04-30,2015,2,INDL,C,D,STD,USD,2015Q1,2015Q2,101396,1807,15464,43186,A,32.97
5606,2015-07-31,2015,3,INDL,C,D,STD,USD,2015Q2,2015Q3,107033,1801,14468,49033,A,30.52
5606,2015-10-31,2015,4,INDL,C,D,STD,USD,2015Q3,2015Q4,106882,1803.719,21780,42191,A,26.96
5606,2016-01-31,2016,1,INDL,C,D,STD,USD,2015Q4,2016Q1,25517,1736.936,6683,16761,A,9.71
5606,2016-04-30,2016,2,INDL,C,D,STD,USD,2016Q1,2016Q2,25523,1710.607,6708,16862,A,12.27
5606,2016-07-31,2016,3,INDL,C,D,STD,USD,2016Q2,2016Q3,27224,1710.876,6760,18114,A,14.01
5606,2016-10-31,2016,4,INDL,C,D,STD,USD,2016Q3,2016Q4,29010,1712.091,6758,18808,A,14.49
5606,2017-01-31,2017,1,INDL,C,D,STD,USD,2016Q4,2017Q1,28192,1693.38,6688,18587,A,15.05
5606,2017-04-30,2017,2,INDL,C,D,STD,USD,2017Q1,2017Q2,28686,1683.335,6710,18604,A,18.82
5606,2017-07-31,2017,3,INDL,C,D,STD,USD,2017Q2,2017Q3,31934,1670.254,6744,22060,A,19.1
5606,2017-10-31,2017,4,INDL,C,D,STD,USD,2017Q3,2017Q4,32913,1649.58,6747,22412,A,21.55
5680,2015-01-31,2014,4,INDL,C,D,STD,USD,2014Q4,2014Q4,39946,1307,16869,11269,A,104.42
5680,2015-04-30,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,42510,1299,13818,17005,A,106.98
5680,2015-07-31,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,43798,1284,16318,16399,A,117.03
5680,2015-10-31,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,44152,1268,17815,15976,A,123.64
5680,2016-01-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,42549,1252,20888,12526,A,125.76
5680,2016-04-30,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,44576,1245,20904,15149,A,133.89
5680,2016-07-31,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,44247,1236,20900,14525,A,138.24
5680,2016-10-31,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,44502,1220,22338,14431,A,122.01
5680,2017-01-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,42966,1203,22349,14133,A,137.58
5680,2017-04-30,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,44944,1197,22393,16438,A,156.1
5680,2017-07-31,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,45959,1181,24422,15823,A,149.6
5680,2017-10-31,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,45023,1168,24266,16002,A,165.78
5786,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,68002.661,808.528,5158.836,,A,11.05
5786,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,68845.648,803.066,5854.584,,A,11.31
5786,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,70210.178,796.659,6359.445,,A,10.6
5786,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,71044.551,794.929,7067.614,,A,11.06
5786,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,72644.967,796.689,7935.412,,A,9.54
5786,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,73954.017,799.154,7929.82,,A,8.94
5786,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,100765.412,1084.783,8998.571,,A,9.86
5786,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,99714.097,1085.688,8309.159,,A,13.22
5786,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,100045.506,1087.12,9279.14,,A,13.39
5786,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,101406.779,1090.016,8536.471,,A,13.52
5786,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,101988.126,1080.946,9200.707,,A,13.96
5786,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,104185,1072.027,9206,,A,14.56
5959,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,17409,264.6,3741.7,3977.5,A,68.08
5959,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,17886.8,265.3,3734.6,4457.7,A,67.42
5959,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,17824.1,261.3,3734.6,4536,A,50.77
5959,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,16738.8,261.252,3734.8,3648.4,A,55.29
5959,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,16952.5,257.3,3714.6,3930.1,A,62.01
5959,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,17430.5,257.7,3724.8,3767.1,A,63.68
5959,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,17719.9,258.2,3708.9,3703.4,A,67.94
5959,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,17397.4,259.006,3709.4,3590.3,A,75.04
5959,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,17259.5,257.4,3711.1,3534.1,A,81.32
5959,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,17773.5,254,3704.5,3903.5,A,91.39
5959,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,17722.8,250.5,2955.9,4688.6,A,89.17
5959,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,18173.3,249.479,2957,4828,A,89.19
6066,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,112037,984.734,34295,35640,A,160.5
6066,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,112729,979.53,33340,35535,A,162.66
6066,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,108648,970.11,32122,33732,A,144.97
6066,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,110495,965.729,33428,34269,A,137.62
6066,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,118856,959.962,40255,34664,A,151.45
6066,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,118056,955.844,39637,33585,A,151.78
6066,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,115606,950.855,35563,34447,A,158.85
6066,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,117470,945.867,34655,36275,A,165.99
6066,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,117495,939.497,34441,36481,A,174.14
6066,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,120495,931.94,37611,35966,A,153.83
6066,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,121636,925.791,41326,31697,A,145.08
6066,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,125356,922.179,39837,37363,A,153.42
6310,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,86164,2165.283,41824,6784,A,42.06
6310,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,85610,2188.198,41399,6499,A,38.39
6310,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,85677,2227.894,41630,6191,A,27.68
6310,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,84104,2229.224,42406,4065,A,14.92
6310,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,84229,2229.232,42105,4396,A,17.86
6310,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,84317,2229.33,40201,6566,A,18.72
6310,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,81604,2230.085,38518,6044,A,23.13
6310,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,80305,2230.102,37354,5924,A,20.71
6310,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,79793,2230.15,35464,6689,A,21.74
6310,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,80203,2230.166,35100,6363,A,19.16
6310,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,80351,2231.148,35116,6174,A,19.18
6310,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,79055,2217.11,35015,6181,A,18.07
6502,2015-01-31,2014,4,INDL,C,D,STD,USD,2014Q4,2014Q4,30556,487,9771,11403,A,69.05
6502,2015-04-30,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,30468,481,9716,11318,A,68.91
6502,2015-07-31,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,30781,965,9743,11363,A,39.24
6502,2015-10-31,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,31907,966,8964,12952,A,37.8
6502,2016-01-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,33897,967,9709,12971,A,38.81
6502,2016-04-30,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,33801,941,9710,13145,A,35.39
6502,2016-07-31,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,34662,944,9641,13521,A,34.19
6502,2016-10-31,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,36507,934,10817,14124,A,30.98
6502,2017-01-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,36505,924,11825,12860,A,33.96
6502,2017-04-30,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,35799,901,11590,12515,A,29.65
6502,2017-07-31,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,36600,893,13100,11618,A,24.52
6502,2017-10-31,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,37028,881,13118,12890,A,20.7
6547,2015-03-31,2015,2,INDL,C,D,STD,USD,2015Q1,2015Q2,5180.7,43.314,1736.3,853.7,A,51.22
6547,2015-06-30,2015,3,INDL,C,D,STD,USD,2015Q2,2015Q3,5082.9,43.317,1736.4,720.4,A,52.06
6547,2015-09-30,2015,4,INDL,C,D,STD,USD,2015Q3,2015Q4,5290.2,43.335,1771.5,853.8,A,54.53
6547,2015-12-31,2016,1,INDL,C,D,STD,USD,2015Q4,2016Q1,5411.4,43.418,1851.5,847.5,A,59.41
6547,2016-03-31,2016,2,INDL,C,D,STD,USD,2016Q1,2016Q2,5319.8,43.446,1851.6,618.8,A,67.75
6547,2016-06-30,2016,3,INDL,C,D,STD,USD,2016Q2,2016Q3,5310.9,45.636,1851.7,491.8,A,70.84
6547,2016-09-30,2016,4,INDL,C,D,STD,USD,2016Q3,2016Q4,6077.4,45.651,1833.7,1161.3,A,63.74
6547,2016-12-31,2017,1,INDL,C,D,STD,USD,2016Q4,2017Q1,6310.1,45.733,1821.3,1342.2,A,64.55
6547,2017-03-31,2017,2,INDL,C,D,STD,USD,2017Q1,2017Q2,6256.7,45.75,1925.3,1015.3,A,67.5
6547,2017-06-30,2017,3,INDL,C,D,STD,USD,2017Q2,2017Q3,6298.2,48.258,1925.3,909.8,A,69.75
6547,2017-09-30,2017,4,INDL,C,D,STD,USD,2017Q3,2017Q4,6546.7,48.263,1995,1097.9,A,74.65
6547,2017-12-31,2018,1,INDL,C,D,STD,USD,2017Q4,2018Q1,6701.1,48.34,2030,1211.3,A,75.15
6565,2015-03-31,2015,3,INDL,C,D,STD,USD,2015Q1,2015Q3,9238.541,158.485,1831.094,1734.996,A,70.235
6565,2015-06-30,2015,4,INDL,C,D,STD,USD,2015Q2,2015Q4,9364.648,158.531,1001.382,2631.361,A,81.35
6565,2015-09-30,2016,1,INDL,C,D,STD,USD,2015Q3,2016Q1,9594.431,158.101,1400.615,2281.941,A,65.33
6565,2015-12-31,2016,2,INDL,C,D,STD,USD,2015Q4,2016Q2,9750.421,158.568,1404.683,2222.98,A,79.42
6565,2016-03-31,2016,3,INDL,C,D,STD,USD,2016Q1,2016Q3,10024.262,159.319,1407.25,2342.186,A,82.6
6565,2016-06-30,2016,4,INDL,C,D,STD,USD,2016Q2,2016Q4,12271.528,160.201,3383.581,2419.802,A,84.06
6565,2016-09-30,2017,1,INDL,C,D,STD,USD,2016Q3,2017Q1,12636.362,161.706,3378.179,2486.252,A,94.71
6565,2016-12-31,2017,2,INDL,C,D,STD,USD,2016Q4,2017Q2,11521.059,162.357,1768.713,2658.018,A,105.73
6565,2017-03-31,2017,3,INDL,C,D,STD,USD,2017Q1,2017Q3,11875.186,163.969,1777.297,2756.739,A,128.36
6565,2017-06-30,2017,4,INDL,C,D,STD,USD,2017Q2,2017Q4,12122.765,161.723,1784.974,2950.115,A,141.43
6565,2017-09-30,2018,1,INDL,C,D,STD,USD,2017Q3,2018Q1,12398.626,162.144,1793.477,2788.631,A,185.04
6565,2017-12-31,2018,2,INDL,C,D,STD,USD,2017Q4,2018Q2,12912.265,159.451,1789.958,3911.695,A,184.07
6669,2015-02-28,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,13120.645,205.203,5779.2,,A,50.21
6669,2015-05-31,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,13895.459,205.241,5920.839,,A,46.63
6669,2015-08-31,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,14169.375,210.09,6036.106,,A,50.9
